"","underconf","slope.dif","pval.main","pval.inter","conf","underconf.accu","pval.main.accu","slope.dif.accu","pval.inter.accu","model.num","add0.sim","div0.sim","beta.num","accu"
"54",-0.00067959045038892,-0.0302178008716185,0.00832588046290918,0.0189097323540154,0.557992148144265,0.000868748671030001,0.0473610984788539,-0.0587227120487765,0.00614029107512298,3,0,1,1,0
"55",-0.00193685476552317,0.0660692208934238,1.13751730044935e-13,1.07199179830926e-07,0.339996704554332,-0.00150285712136065,0.000866595461367776,0.0368857699302882,0.0688659187722926,1,1,1,1,0
"56",-0.00370446758389134,0.0103866829420114,3.90223582267078e-63,0.337264375847064,0.32958169512515,-0.0032804414581837,4.01475337753289e-17,-0.0164991332023337,0.386359525980842,2,1,1,1,0
"57",0.00260610521540967,0.0297894999012929,6.56438823708045e-28,0.0107570514055311,0.358586252155879,0.00403610715576454,1.27502472009585e-21,0.0235348717358601,0.223139519621449,3,1,1,1,0
"58",-0.00138347270560178,0.0353162816087978,3.12520075112947e-15,2.46987033852072e-05,0.174586994926362,-0.000709538609732054,0.0240036310450875,0.0235502932004905,0.118743867853801,1,2,1,1,0
"59",-0.00220026906828083,0.00180558529864288,3.73050311815202e-40,0.81438792216621,0.169165954384884,-0.00172810169743771,1.1881764660074e-08,0.00299668433128198,0.82113489383588,2,2,1,1,0
"60",0.00464292781153044,0.0366430531987241,2.71709982624526e-126,6.04797416463295e-05,0.199643864650483,0.00464059307743169,6.60514859387419e-40,0.0363329342306891,0.0179597558966529,3,2,1,1,0
"61",-0.000705183786489509,0.0262033959336547,3.56517239347231e-11,2.25588296320196e-07,0.0775087308971346,-0.000337147899823679,0.0779894752996049,0.00694419155506518,0.434935593128484,1,3,1,1,0
"62",-0.0013285224562913,0.0212631493161737,3.64992538483836e-49,5.73359504280424e-07,0.0720196980654871,-0.000598796331110718,0.000318863401508473,-0.001910433136217,0.798248466705919,2,3,1,1,0
"63",0.00432162848563504,0.00588258923353938,0,0.241063350809864,0.100017684620273,0.00405376460041834,6.29264991072628e-95,0.00874164110940569,0.314531192660857,3,3,1,1,0
"64",-9.56982391346219e-05,3.41495231425806e-05,0.0639004987068449,0.988815429373813,0.993223739124615,-0.00032344856945089,0.00149892644848827,0.00498413008816458,0.270051971466619,1,-3,2,1,0
"65",-0.000198582578855756,0.000784528811386374,0.000120173125362509,0.751435859888664,0.992735769326828,-0.000490844444037496,3.8767896265003e-07,0.0138974748701232,0.00214751405689912,2,-3,2,1,0
"66",-0.000259042029001,-0.00353224249958863,1.62216493161762e-10,0.0802016075032699,0.992976187328857,-0.000371315903831822,1.32414817927818e-06,-0.0129496937874929,0.000467691358811384,3,-3,2,1,0
"67",-0.000667509648694935,0.0294191183563791,4.21946213054317e-08,1.20815984452232e-06,0.963377704302451,-0.00151768345417572,8.04723533025013e-12,0.106462101946819,1.04309934533077e-25,1,-2,2,1,0
"68",-0.00166654582872341,-0.00586093221074162,1.23035952658728e-40,0.315766335522893,0.960379513689703,-0.00275714877447729,4.19353013217316e-39,-0.0451866923303988,1.79547066202896e-06,2,-2,2,1,0
"69",-0.000831413032555935,-0.027600219887122,3.30012394276387e-15,3.17292831706662e-08,0.96211080583794,-0.00182608122655997,9.77072148533988e-22,-0.0326178181542561,0.000356835916236388,3,-2,2,1,0
"70",-0.00207631263897406,0.0197278121159941,2.03204991926493e-17,0.107548550017231,0.850872329411374,-0.00337065801873104,5.49481505995344e-16,0.0654200432343931,0.00146040435512039,1,-1,2,1,0
"71",-0.00387237529486071,-0.0269703332652008,5.0653162339591e-42,0.0550649254382555,0.837523557939722,-0.0063398517769444,5.65818031804575e-41,-0.00599494258920592,0.794808414411807,2,-1,2,1,0
"72",-0.00145784457592332,-0.0105155159513063,1.51624533443671e-08,0.413818080258831,0.854422957042507,-0.00097704323491182,0.0254726915303002,-0.0307858619441676,0.13114063865635,3,-1,2,1,0
"73",-0.00383208229686973,0.0327146551512241,9.67212592873545e-18,0.135619534599955,0.579482669881811,-0.00188851494694302,0.0102054236674797,0.0565478212747125,0.134322199829813,1,0,2,1,0
"74",-0.00667139056115693,-0.0518439547416855,5.18384309544372e-65,0.0044382962998445,0.559829803953846,-0.00695659945493244,1.12515348370657e-25,-0.100566897022435,0.000709513680583911,2,0,2,1,0
"75",-0.00105319275229157,0.0691862119767455,0.0110715936828446,0.000640308320108065,0.599012113912517,0.00162333976778596,0.0199223611331628,-0.00564579376617752,0.862163340367315,3,0,2,1,0
"76",-0.00245930337819729,0.0533926199926223,5.13760124235325e-12,0.00181278136491738,0.258441901266866,-0.00154933239012221,0.0152586124038781,0.0302422962491796,0.298523517084436,1,1,2,1,0
"77",-0.00515837111383521,-0.0219997615703346,1.87692132812746e-39,0.23685165928566,0.241736114332219,-0.00255966059196429,0.000311084622908123,-0.0204805831240762,0.52666869840841,2,1,2,1,0
"78",0.00157017859401605,-0.0128128926498892,5.68997380028083e-05,0.48314053920832,0.277661235100377,0.00103772901219497,0.135262696753229,0.00542279487287579,0.863221273470322,3,1,2,1,0
"79",-0.00138548535174251,0.0586874415601739,2.67157842178637e-13,1.63005501900386e-10,0.0753206210693224,-0.000335884935863369,0.354563663285254,-0.000871294901702003,0.960541312173436,1,2,2,1,0
"80",-0.00184808458074779,0.0380727868664802,2.49390520657112e-21,1.71248923923999e-05,0.067343212914404,-0.000558493766025035,0.138208154049884,-0.00202894586743563,0.905031992956847,2,2,2,1,0
"81",0.00185317626863804,-0.00436346695439641,2.00370287349676e-17,0.679467474185419,0.0864888861262882,0.000779318161231625,0.0649981725601473,0.018650055736895,0.350919736789879,3,2,2,1,0
"82",-0.000284772317988524,0.0172798179850459,2.30836422610318e-05,3.74001924663377e-08,0.0147182210102594,-4.24498715933725e-05,0.745419079128294,0.000356430365170934,0.94905872858825,1,3,2,1,0
"83",-0.000338480373071405,0.0072283074959282,8.12269039848732e-12,0.00166110595741915,0.013541669413033,-6.21534480999105e-05,0.481439573213907,0.000117704527930868,0.976835824260828,2,3,2,1,0
"84",0.000670937332394762,-0.00788382846505761,6.56521213841625e-23,0.0150726681131474,0.0194058532074397,0.000235917375735264,0.0771944936858256,0.00285489126084219,0.638008031658902,3,3,2,1,0
"85",-4.38820422965315e-05,0.00580369707564586,0.295232912910506,0.00524473405790787,0.998394991697371,-0.000102677034707288,0.202150345056387,0.0109243335876033,0.00331993103906525,1,-3,3,1,0
"86",-3.45679687519688e-05,-0.00155366686182637,0.412067098217392,0.451719491904455,0.998295954975201,-9.26582282573728e-05,0.27516577338898,0.000120354587408014,0.976622515886296,2,-3,3,1,0
"87",-3.71680457445097e-05,-0.00163462601691912,0.362779861856327,0.416020528727436,0.998332813455464,-7.05423165112677e-05,0.367026584119643,-0.0106425115434108,0.00398345585224494,3,-3,3,1,0
"88",-0.000345576745709734,0.0171258261848938,0.00309146398506838,0.00226491689812738,0.981480653390427,-0.000977096686929603,7.41576943009581e-06,0.0754537382890473,1.46463464559997e-13,1,-2,3,1,0
"89",-0.000925879665372704,0.00653548004728229,1.47584818260049e-12,0.299134172621474,0.981075404363706,-0.00290526461357417,4.2995924044805e-32,0.0379890897489283,0.000945531905642927,2,-2,3,1,0
"90",-0.000152319524873872,-0.00291126402545343,0.110094757650198,0.523878572699048,0.983114908469873,-0.000500364638242496,0.00545309051442182,-0.00376028098943332,0.638494401639482,3,-2,3,1,0
"91",-0.00233702023134117,0.0295901315398465,8.57249023652266e-17,0.0278386022861027,0.886519515703616,-0.00506270421134006,6.34418246944947e-27,0.0384271497716394,0.0845048663770287,1,-1,3,1,0
"92",-0.00350106973444273,-0.0268787275906732,1.05577280463211e-30,0.0695512123995256,0.874832552181343,-0.00750162707994321,1.2837358631279e-45,-0.00692161764711105,0.783816229953592,2,-1,3,1,0
"93",-0.000663077600538199,-0.0119040934816177,0.0214014023256839,0.393831534272187,0.892779418584301,-0.000784652115945116,0.120982459378533,-0.000503183228328098,0.983433508163812,3,-1,3,1,0
"94",-0.00256268843475613,0.0548034792060315,1.09691305515865e-06,0.0350712856262046,0.602358999876564,-0.0049506901445806,5.85215335131856e-08,0.0848518040949556,0.0592850582117648,1,0,3,1,0
"95",-0.00809295218765622,-0.0738033591714334,2.86273846798505e-57,0.00399812001835759,0.584139166597286,-0.00768871258369378,4.00633248677522e-19,-0.056561124313857,0.169942110667258,2,0,3,1,0
"96",-0.00111054221268358,-0.0257550780250365,0.0220943841469691,0.276198190427467,0.606263232964813,-0.000646450329788591,0.425293926278289,0.0365343432664999,0.343570225263909,3,0,3,1,0
"97",-0.00280210390860018,0.0845328952201562,7.50248782600506e-11,4.60390173335695e-05,0.223065624589661,-0.000530792015554864,0.504583267563208,0.0252835725154801,0.509474558672869,1,1,3,1,0
"98",-0.00532792999602324,0.0344255893931453,2.95750388911834e-36,0.0812798608531829,0.209140266817173,-0.00112821056444042,0.147088375618178,-0.0284743788059628,0.413553699538475,2,1,3,1,0
"99",-0.000503054460592345,0.0249410963925917,0.239649601905122,0.226000021156677,0.245692313007046,0.00075737393338456,0.32305358053685,-0.00963092460013782,0.784308100255846,3,1,3,1,0
"100",-0.000852549631978347,0.030242982541519,8.97232407252109e-10,4.93387917441048e-06,0.041269569147373,-0.000128530343853687,0.636034035383296,0.0010259845712042,0.937393056753776,1,2,3,1,0
"101",-0.0015939597075225,0.0676120755683493,1.08379492735044e-14,1.0076732699288e-12,0.0415813605983503,-0.000200439560345039,0.619542160649978,0.00419087584027292,0.814700637377254,2,2,3,1,0
"102",0.000776333169794178,-0.00465462060107896,0.000317306639192181,0.645899130782578,0.0512626835877789,0.000121020483818215,0.7724643274509,-0.00739065641729825,0.705863464777704,3,2,3,1,0
"103",-0.000236326500289171,0.0195941686977718,0.000103535220410529,1.28896115118072e-10,0.00447480460371699,-7.68276261874635e-06,0.948863496286953,4.65995838489941e-05,0.99371296577538,1,3,3,1,0
"104",-0.000329350594085905,0.0227984440988043,2.7078048590318e-06,2.40493262769063e-11,0.00473061978951202,-1.0778499164512e-05,0.937373465692592,0.000142104028046478,0.982668000603163,2,3,3,1,0
"105",0.00017761946271717,-0.00144968452114317,0.00759031300399365,0.649505764827759,0.00705938339959716,1.25984545772449e-05,0.922765088924059,0.000168965036316807,0.978579548105186,3,3,3,1,0
"106",-8.75113008585606e-05,0.00609561926729472,0.030978239031219,0.00197181342920799,0.999438977522857,-0.000318800305987375,8.29045919482138e-05,0.0188709027415545,1.37465633528317e-06,1,-3,4,1,0
"107",-8.10592256864638e-05,0.00412456927340931,0.0124649120633944,0.00742174181942515,0.999444952351401,-0.000258507900117353,2.97449700958199e-05,0.0162006619957968,5.33101353383822e-08,2,-3,4,1,0
"108",7.15195248888888e-06,-0.00292420573725857,0.796657205903227,0.0313641844027028,0.999577762482641,2.08371872618353e-05,0.712896182366624,-0.0100881415821685,0.000194098498176871,3,-3,4,1,0
"109",-0.000504892847477685,0.0368438031191798,0.000134071010122117,4.18559405455454e-09,0.986995306189377,-0.00159809712012955,9.50880602750121e-11,0.102777800960925,2.26242131340892e-21,1,-2,4,1,0
"110",-0.000759663679154114,0.0170435783062684,6.93412523898906e-10,0.00497968923618094,0.985964246743568,-0.00246842623764449,3.29690000379506e-25,0.0578429816753671,2.93589598469605e-07,2,-2,4,1,0
"111",8.05364997675124e-06,-0.0114970577938499,0.949593441199979,0.0637158389247398,0.987659549784401,0.000475686703442567,0.0459179895934289,-0.0136757705365044,0.236375087497323,3,-2,4,1,0
"112",-0.00151043431634165,0.0341245527982786,2.22553287011861e-06,0.0256718897641963,0.90646675507256,-0.00271344832011081,1.28363953833602e-06,0.0151512538872295,0.546160109372548,1,-1,4,1,0
"113",-0.00368838820434918,-0.0401123392323298,4.67091662551547e-24,0.0193414973400728,0.896922162908904,-0.00796639905669378,2.84104738437144e-34,-0.0517322145646499,0.0726873875545962,2,-1,4,1,0
"114",0.00039399237153651,0.00667542661397955,0.216924067666559,0.667163650106379,0.914105232246377,-0.00102236963767116,0.0684478231725001,0.0827475223271481,0.00159606201247451,3,-1,4,1,0
"115",-0.00421008588735869,0.0546041215380636,3.6671536099069e-16,0.0325092010538003,0.603907704948744,-0.00475742885806917,2.88086388745968e-08,0.0332578518252291,0.440746580417752,1,0,4,1,0
"116",-0.00828674885226678,-0.107114628679299,2.76042545373416e-53,4.71360138407356e-05,0.585319185918525,-0.0079277885404154,8.5295935925332e-18,-0.0736255332636198,0.116483073411752,2,0,4,1,0
"117",-0.00125150544446532,-0.0289947267221413,0.0174807477834399,0.2512029299153,0.625838867227365,0.00165707582680429,0.0626493286193049,-0.0425853897972572,0.317878859521146,3,0,4,1,0
"118",-0.00270873390513123,0.0271662610660563,3.8388306821874e-17,0.0846592733604404,0.202147319752626,-0.00101534854172822,0.0879951677673247,0.0133525536882115,0.662472648472338,1,1,4,1,0
"119",-0.00551376919646482,0.0181326159665235,7.39453553136809e-38,0.365532170709343,0.188281567950318,-0.00148924663938059,0.0656534435949265,-0.0262094291658838,0.478356009599391,2,1,4,1,0
"120",0.00109197950874314,0.0115898939182997,0.0144608955209492,0.588261923366504,0.219273334369458,8.30838084483221e-06,0.991823171054472,0.020352632736267,0.588472567036199,3,1,4,1,0
"121",-0.00101857587154503,0.0579897989164029,7.57334815987125e-09,6.46347867747562e-13,0.0325192968429499,-3.67408116075504e-05,0.914284271906938,0.0016787221152665,0.914328977464101,1,2,4,1,0
"122",-0.00132174420852407,0.0488714030542215,1.06064107596578e-13,7.1709650916799e-09,0.0322602983590675,-0.000113292453928629,0.743629387966819,0.00176097279014745,0.912551023715777,2,2,4,1,0
"123",-3.76390255050677e-05,0.00348577958819779,0.847063490647924,0.712463686654028,0.0397860248123005,-1.35151935744654e-05,0.971093454011954,0.00280171354186243,0.874565693318486,3,2,4,1,0
"124",-0.000108370450868309,0.00501616939750193,0.0249675466864636,0.0429453719098976,0.00219962738329116,-8.19148225004641e-07,0.993235578472089,0.000116330769416622,0.981182809548694,1,3,4,1,0
"125",-0.000188039607304064,0.0113212868616849,0.00632537797853903,0.000517719661192497,0.00261036899736109,-3.40550527084226e-06,0.980321110721218,0.000324345551934784,0.960415396556496,2,3,4,1,0
"126",8.47403169020044e-05,-0.0014531975581333,0.121568568953951,0.57879958282794,0.00279762812370437,8.93226798507166e-07,0.993691248012264,0.000397774716607248,0.94001431632233,3,3,4,1,0
"127",-2.99124953007134e-05,0.00312220168819278,0.489490568189525,0.139259397067322,0.999815518060121,-0.000150817613449402,0.0808519309146487,0.0231490308559305,8.61826028834949e-08,1,-3,5,1,0
"128",-0.000110147782781443,0.00795957038011759,0.000649541161657829,3.56792079312769e-07,0.999788200840153,-0.000489542924190076,2.07627380145179e-13,0.0400032541786687,8.46621474270616e-35,2,-3,5,1,0
"129",7.77747042615329e-06,-0.00136561093298281,0.829310471231301,0.442975663764325,0.999811485134917,3.82661100928292e-05,0.572196991202542,-0.00386012653532344,0.24799861595973,3,-3,5,1,0
"130",-0.000289561746102587,0.0212328427710682,0.0186618561843779,0.000472280862222719,0.989298872556348,-0.00113721705949187,2.45415035953835e-06,0.0815014070718862,8.57920240949557e-13,1,-2,5,1,0
"131",-0.00083662579687254,0.0133040278306682,3.33612933550233e-13,0.016095617097541,0.987567879545523,-0.00264410113405419,7.22254628611991e-34,0.0210689632772959,0.0380576908060429,2,-2,5,1,0
"132",3.68591903450985e-05,-0.00399924185759243,0.77141675145853,0.518190964008727,0.990567814341693,6.9576787073603e-05,0.781647260625232,0.00969074390994253,0.411416703487988,3,-2,5,1,0
"133",-0.00177605182305006,0.0336422692636603,1.11193785459378e-08,0.0270817480863325,0.914838514600802,-0.00438973186069834,3.12354201520086e-16,0.0446753103791028,0.070487705993522,1,-1,5,1,0
"134",-0.0050531550601305,0.0187095931090664,6.65763753694873e-52,0.246862605360772,0.908632711671311,-0.00758229043769912,1.41972831054786e-41,0.0647661271816985,0.0166397851878267,2,-1,5,1,0
"135",-0.00059783119130194,0.00899718382249794,0.0592450649126447,0.5648222170618,0.92064858343951,-0.00230880678371617,7.09969346852412e-05,0.0104691152058047,0.706007283759138,3,-1,5,1,0
"136",-0.00261954182472189,0.0151092001170891,2.11971775013105e-05,0.614081009464012,0.610602223331592,-0.00496738591433305,4.69192785389668e-06,0.0150868136606719,0.782196526836273,1,0,5,1,0
"137",-0.0107267232646891,-0.119774761338511,5.38320561715953e-85,6.30899991688862e-06,0.591981129013756,-0.00709403113040694,1.08321600508388e-14,-0.135514381309209,0.00316150165911087,2,0,5,1,0
"138",0.000928597127502401,0.0294086025955835,0.0994333930037263,0.294031763562124,0.626960888197042,0.00105607813318348,0.271886896170478,0.0407007313885069,0.395682588241184,3,0,5,1,0
"139",-0.00272579779550769,0.0346941977779417,4.8992255646539e-11,0.074580972341676,0.19956937989143,-0.00050962393698792,0.515348082072632,0.00350893804227844,0.924333055054578,1,1,5,1,0
"140",-0.00559026243230873,0.0573489747429605,7.29861062133325e-44,0.0032167714873952,0.18009331288696,-0.000833647585328627,0.279272611870522,0.0074267879117467,0.835683293588217,2,1,5,1,0
"141",0.000184163654085366,0.00950603157110426,0.738285757803824,0.713771535890717,0.214860308822878,1.74948495531961e-05,0.986826397387048,0.0345103890316798,0.469721108769592,3,1,5,1,0
